file_names,doc_title,url
VOL_0040_ISSUE_0001.pdf,"Notre Dame Alumnus Vol. 40, No. 01 -- February-March 1962",http://www.archives.nd.edu/Alumnus/VOL_0040/VOL_0040_ISSUE_0001.pdf
VOL_0040_ISSUE_0002.pdf,"Notre Dame Alumnus Vol. 40, No. 02 -- April-May 1962",http://www.archives.nd.edu/Alumnus/VOL_0040/VOL_0040_ISSUE_0002.pdf
VOL_0040_ISSUE_0003.pdf,"Notre Dame Alumnus Vol. 40, No. 03 -- August 1962",http://www.archives.nd.edu/Alumnus/VOL_0040/VOL_0040_ISSUE_0003.pdf
VOL_0040_ISSUE_0004.pdf,"Notre Dame Alumnus Vol. 40, No. 04 -- October 1962",http://www.archives.nd.edu/Alumnus/VOL_0040/VOL_0040_ISSUE_0004.pdf
VOL_0040_ISSUE_0005.pdf,"Notre Dame Alumnus Vol. 40, No. 05 -- November 1962",http://www.archives.nd.edu/Alumnus/VOL_0040/VOL_0040_ISSUE_0005.pdf
VOL_0040_ISSUE_0006.pdf,"Notre Dame Alumnus Vol. 40, No. 06 -- Year End 1962",http://www.archives.nd.edu/Alumnus/VOL_0040/VOL_0040_ISSUE_0006.pdf
VOL_0041_ISSUE_0001.pdf,"Notre Dame Alumnus Vol. 41, No. 01 -- February-March 1963",http://www.archives.nd.edu/Alumnus/VOL_0041/VOL_0041_ISSUE_0001.pdf
VOL_0041_ISSUE_0002.pdf,"Notre Dame Alumnus Vol. 41, No. 02 -- April-May 1963",http://www.archives.nd.edu/Alumnus/VOL_0041/VOL_0041_ISSUE_0002.pdf
VOL_0041_ISSUE_0003.pdf,"Notre Dame Alumnus Vol. 41, No. 03 -- June-July 1963",http://www.archives.nd.edu/Alumnus/VOL_0041/VOL_0041_ISSUE_0003.pdf
VOL_0041_ISSUE_0004.pdf,"Notre Dame Alumnus Vol. 41, No. 04 -- August-September 1963",http://www.archives.nd.edu/Alumnus/VOL_0041/VOL_0041_ISSUE_0004.pdf
VOL_0041_ISSUE_0005.pdf,"Notre Dame Alumnus Vol. 41, No. 05 -- December 1963",http://www.archives.nd.edu/Alumnus/VOL_0041/VOL_0041_ISSUE_0005.pdf
VOL_0041_ISSUE_0006.pdf,"Notre Dame Alumnus Vol. 41, No. 06 -- Year End 1963",http://www.archives.nd.edu/Alumnus/VOL_0041/VOL_0041_ISSUE_0006.pdf
VOL_0042_ISSUE_0001.pdf,"Notre Dame Alumnus Vol. 42, No. 01 -- February-March 1964",http://www.archives.nd.edu/Alumnus/VOL_0042/VOL_0042_ISSUE_0001.pdf
VOL_0042_ISSUE_0002.pdf,"Notre Dame Alumnus Vol. 42, No. 02 -- April-May 1964",http://www.archives.nd.edu/Alumnus/VOL_0042/VOL_0042_ISSUE_0002.pdf
VOL_0042_ISSUE_0003.pdf,"Notre Dame Alumnus Vol. 42, No. 03 -- June-July 1964",http://www.archives.nd.edu/Alumnus/VOL_0042/VOL_0042_ISSUE_0003.pdf
VOL_0042_ISSUE_0004.pdf,"Notre Dame Alumnus Vol. 42, No. 04 -- August-September 1964",http://www.archives.nd.edu/Alumnus/VOL_0042/VOL_0042_ISSUE_0004.pdf
VOL_0042_ISSUE_0005.pdf,"Notre Dame Alumnus Vol. 42, No. 05 -- November 1964",http://www.archives.nd.edu/Alumnus/VOL_0042/VOL_0042_ISSUE_0005.pdf
VOL_0042_ISSUE_0006.pdf,"Notre Dame Alumnus Vol. 42, No. 06 -- Year End 1964",http://www.archives.nd.edu/Alumnus/VOL_0042/VOL_0042_ISSUE_0006.pdf
VOL_0043_ISSUE_0001.pdf,"Notre Dame Alumnus Vol. 43, No. 01 -- February-March 1965",http://www.archives.nd.edu/Alumnus/VOL_0043/VOL_0043_ISSUE_0001.pdf
VOL_0043_ISSUE_0002.pdf,"Notre Dame Alumnus Vol. 43, No. 02 -- April 1965",http://www.archives.nd.edu/Alumnus/VOL_0043/VOL_0043_ISSUE_0002.pdf
VOL_0043_ISSUE_0003.pdf,"Notre Dame Alumnus Vol. 43, No. 03 -- July-August 1965",http://www.archives.nd.edu/Alumnus/VOL_0043/VOL_0043_ISSUE_0003.pdf
VOL_0043_ISSUE_0004.pdf,"Notre Dame Alumnus Vol. 43, No. 04 -- September-October 1965",http://www.archives.nd.edu/Alumnus/VOL_0043/VOL_0043_ISSUE_0004.pdf
VOL_0043_ISSUE_0005.pdf,"Notre Dame Alumnus Vol. 43, No. 05 -- November 1965",http://www.archives.nd.edu/Alumnus/VOL_0043/VOL_0043_ISSUE_0005.pdf
VOL_0043_ISSUE_0006.pdf,"Notre Dame Alumnus Vol. 43, No. 06 -- November-December 1965",http://www.archives.nd.edu/Alumnus/VOL_0043/VOL_0043_ISSUE_0006.pdf
VOL_0044_ISSUE_0001.pdf,"Notre Dame Alumnus Vol. 44, No. 01 -- January-February 1966",http://www.archives.nd.edu/Alumnus/VOL_0044/VOL_0044_ISSUE_0001.pdf
VOL_0044_ISSUE_0002.pdf,"Notre Dame Alumnus Vol. 44, No. 02 -- March-April 1966",http://www.archives.nd.edu/Alumnus/VOL_0044/VOL_0044_ISSUE_0002.pdf
VOL_0044_ISSUE_0003.pdf,"Notre Dame Alumnus Vol. 44, No. 03 -- May-June 1966",http://www.archives.nd.edu/Alumnus/VOL_0044/VOL_0044_ISSUE_0003.pdf
VOL_0044_ISSUE_0004.pdf,"Notre Dame Alumnus Vol. 44, No. 04 -- July-August 1966",http://www.archives.nd.edu/Alumnus/VOL_0044/VOL_0044_ISSUE_0004.pdf
VOL_0044_ISSUE_0005.pdf,"Notre Dame Alumnus Vol. 44, No. 05 -- September-October 1966",http://www.archives.nd.edu/Alumnus/VOL_0044/VOL_0044_ISSUE_0005.pdf
VOL_0044_ISSUE_0006.pdf,"Notre Dame Alumnus Vol. 44, No. 06 -- November-December 1966",http://www.archives.nd.edu/Alumnus/VOL_0044/VOL_0044_ISSUE_0006.pdf
VOL_0045_ISSUE_0001.pdf,"Notre Dame Alumnus Vol. 45, No. 01 -- January-February 1967",http://www.archives.nd.edu/Alumnus/VOL_0045/VOL_0045_ISSUE_0001.pdf
VOL_0045_ISSUE_0002.pdf,"Notre Dame Alumnus Vol. 45, No. 02 -- March-April 1967",http://www.archives.nd.edu/Alumnus/VOL_0045/VOL_0045_ISSUE_0002.pdf
VOL_0045_ISSUE_0003.pdf,"Notre Dame Alumnus Vol. 45, No. 03 -- May-June 1967",http://www.archives.nd.edu/Alumnus/VOL_0045/VOL_0045_ISSUE_0003.pdf
VOL_0045_ISSUE_0004.pdf,"Notre Dame Alumnus Vol. 45, No. 04 -- July-August 1967",http://www.archives.nd.edu/Alumnus/VOL_0045/VOL_0045_ISSUE_0004.pdf
VOL_0045_ISSUE_0005.pdf,"Notre Dame Alumnus Vol. 45, No. 05 -- September-October 1967",http://www.archives.nd.edu/Alumnus/VOL_0045/VOL_0045_ISSUE_0005.pdf
VOL_0045_ISSUE_0006.pdf,"Notre Dame Alumnus Vol. 45, No. 06 -- November-December 1967",http://www.archives.nd.edu/Alumnus/VOL_0045/VOL_0045_ISSUE_0006.pdf
VOL_0046_ISSUE_0001.pdf,"Notre Dame Alumnus Vol. 46, No. 01 -- January-February 1968",http://www.archives.nd.edu/Alumnus/VOL_0046/VOL_0046_ISSUE_0001.pdf
VOL_0046_ISSUE_0002.pdf,"Notre Dame Alumnus Vol. 46, No. 02 -- March-April 1968",http://www.archives.nd.edu/Alumnus/VOL_0046/VOL_0046_ISSUE_0002.pdf
VOL_0046_ISSUE_0003.pdf,"Notre Dame Alumnus Vol. 46, No. 03 -- May-June 1968",http://www.archives.nd.edu/Alumnus/VOL_0046/VOL_0046_ISSUE_0003.pdf
VOL_0046_ISSUE_0004.pdf,"Notre Dame Alumnus Vol. 46, No. 04 -- July-August 1968",http://www.archives.nd.edu/Alumnus/VOL_0046/VOL_0046_ISSUE_0004.pdf
VOL_0046_ISSUE_0005.pdf,"Notre Dame Alumnus Vol. 46, No. 05 -- September 1968",http://www.archives.nd.edu/Alumnus/VOL_0046/VOL_0046_ISSUE_0005.pdf
VOL_0046_ISSUE_0006.pdf,"Notre Dame Alumnus Vol. 46, No. 06 -- October-November 1968",http://www.archives.nd.edu/Alumnus/VOL_0046/VOL_0046_ISSUE_0006.pdf
VOL_0046_ISSUE_0007.pdf,"Notre Dame Alumnus Vol. 46, No. 07 -- December 1968 - January 1969",http://www.archives.nd.edu/Alumnus/VOL_0046/VOL_0046_ISSUE_0007.pdf
VOL_0047_ISSUE_0001.pdf,"Notre Dame Alumnus Vol. 47, No. 01 -- February 1969",http://www.archives.nd.edu/Alumnus/VOL_0047/VOL_0047_ISSUE_0001.pdf
VOL_0047_ISSUE_0002.pdf,"Notre Dame Alumnus Vol. 47, No. 02 -- March 1969",http://www.archives.nd.edu/Alumnus/VOL_0047/VOL_0047_ISSUE_0002.pdf
VOL_0047_ISSUE_0003.pdf,"Notre Dame Alumnus Vol. 47, No. 03 -- May 1969",http://www.archives.nd.edu/Alumnus/VOL_0047/VOL_0047_ISSUE_0003.pdf
VOL_0047_ISSUE_0004.pdf,"Notre Dame Alumnus Vol. 47, No. 04 -- June 1969",http://www.archives.nd.edu/Alumnus/VOL_0047/VOL_0047_ISSUE_0004.pdf
VOL_0047_ISSUE_0005.pdf,"Notre Dame Alumnus Vol. 47, No. 05 -- July-August 1969",http://www.archives.nd.edu/Alumnus/VOL_0047/VOL_0047_ISSUE_0005.pdf
VOL_0047_ISSUE_0006.pdf,"Notre Dame Alumnus Vol. 47, No. 06 -- September 1969",http://www.archives.nd.edu/Alumnus/VOL_0047/VOL_0047_ISSUE_0006.pdf
VOL_0047_ISSUE_0007.pdf,"Notre Dame Alumnus Vol. 47, No. 07 -- October-November 1969",http://www.archives.nd.edu/Alumnus/VOL_0047/VOL_0047_ISSUE_0007.pdf
VOL_0047_ISSUE_0008.pdf,"Notre Dame Alumnus Vol. 47, No. 08 -- December 1969",http://www.archives.nd.edu/Alumnus/VOL_0047/VOL_0047_ISSUE_0008.pdf
VOL_0048_ISSUE_0001.pdf,"Notre Dame Alumnus Vol. 48, No. 01 -- January-February 1970",http://www.archives.nd.edu/Alumnus/VOL_0048/VOL_0048_ISSUE_0001.pdf
VOL_0048_ISSUE_0002.pdf,"Notre Dame Alumnus Vol. 48, No. 02 -- March-April 1970",http://www.archives.nd.edu/Alumnus/VOL_0048/VOL_0048_ISSUE_0002.pdf
VOL_0048_ISSUE_0003.pdf,"Notre Dame Alumnus Vol. 48, No. 03 -- May-June 1970",http://www.archives.nd.edu/Alumnus/VOL_0048/VOL_0048_ISSUE_0003.pdf
VOL_0048_ISSUE_0004.pdf,"Notre Dame Alumnus Vol. 48, No. 04 -- July-August 1970",http://www.archives.nd.edu/Alumnus/VOL_0048/VOL_0048_ISSUE_0004.pdf
VOL_0048_ISSUE_0005.pdf,"Notre Dame Alumnus Vol. 48, No. 05 -- September 1970",http://www.archives.nd.edu/Alumnus/VOL_0048/VOL_0048_ISSUE_0005.pdf
VOL_0048_ISSUE_0006.pdf,"Notre Dame Alumnus Vol. 48, No. 06 -- October-November 1970",http://www.archives.nd.edu/Alumnus/VOL_0048/VOL_0048_ISSUE_0006.pdf
VOL_0048_ISSUE_0007.pdf,"Notre Dame Alumnus Vol. 48, No. 07 -- December 1970",http://www.archives.nd.edu/Alumnus/VOL_0048/VOL_0048_ISSUE_0007.pdf
VOL_0049_ISSUE_0001.pdf,"Notre Dame Alumnus Vol. 49, No. 01 -- January-February 1971",http://www.archives.nd.edu/Alumnus/VOL_0049/VOL_0049_ISSUE_0001.pdf
VOL_0049_ISSUE_0002.pdf,"Notre Dame Alumnus Vol. 49, No. 02 -- April-May 1971",http://www.archives.nd.edu/Alumnus/VOL_0049/VOL_0049_ISSUE_0002.pdf
VOL_0049_ISSUE_0003.pdf,"Notre Dame Alumnus Vol. 49, No. 03 -- June 1971",http://www.archives.nd.edu/Alumnus/VOL_0049/VOL_0049_ISSUE_0003.pdf
VOL_0049_ISSUE_0004.pdf,"Notre Dame Alumnus Vol. 49, No. 04 -- August 1971",http://www.archives.nd.edu/Alumnus/VOL_0049/VOL_0049_ISSUE_0004.pdf
VOL_0049_ISSUE_0005.pdf,"Notre Dame Alumnus Vol. 49, No. 05 -- October 1971",http://www.archives.nd.edu/Alumnus/VOL_0049/VOL_0049_ISSUE_0005.pdf
VOL_0049_ISSUE_0006.pdf,"Notre Dame Alumnus Vol. 49, No. 06 -- December 1971",http://www.archives.nd.edu/Alumnus/VOL_0049/VOL_0049_ISSUE_0006.pdf
