file_name,title,url
ND_Daily_1923-11-24_V2-036.pdf,"Notre Dame Daily 1923-11-24 (Volume 2, Number 36)",http://archives.nd.edu/Daily/ND_Daily_1923-11-24_V2-036.pdf
ND_Daily_1923-11-25_V2-037.pdf,"Notre Dame Daily 1923-11-25 (Volume 2, Number 37)",http://archives.nd.edu/Daily/ND_Daily_1923-11-25_V2-037.pdf
ND_Daily_1923-11-27_V2-038.pdf,"Notre Dame Daily 1923-11-27 (Volume 2, Number 38)",http://archives.nd.edu/Daily/ND_Daily_1923-11-27_V2-038.pdf
ND_Daily_1923-11-29_V2-039.pdf,"Notre Dame Daily 1923-11-29 (Volume 2, Number 39)",http://archives.nd.edu/Daily/ND_Daily_1923-11-29_V2-039.pdf
ND_Daily_1923-12-01_V2-040.pdf,"Notre Dame Daily 1923-12-01 (Volume 2, Number 40)",http://archives.nd.edu/Daily/ND_Daily_1923-12-01_V2-040.pdf
ND_Daily_1923-12-02_V2-041.pdf,"Notre Dame Daily 1923-12-02 (Volume 2, Number 41)",http://archives.nd.edu/Daily/ND_Daily_1923-12-02_V2-041.pdf
ND_Daily_1923-12-04_V2-042.pdf,"Notre Dame Daily 1923-12-04 (Volume 2, Number 42)",http://archives.nd.edu/Daily/ND_Daily_1923-12-04_V2-042.pdf
ND_Daily_1923-12-06_V2-043.pdf,"Notre Dame Daily 1923-12-06 (Volume 2, Number 43)",http://archives.nd.edu/Daily/ND_Daily_1923-12-06_V2-043.pdf
ND_Daily_1923-12-08_V2-044.pdf,"Notre Dame Daily 1923-12-08 (Volume 2, Number 44)",http://archives.nd.edu/Daily/ND_Daily_1923-12-08_V2-044.pdf
ND_Daily_1923-12-09_V2-045.pdf,"Notre Dame Daily 1923-12-09 (Volume 2, Number 45)",http://archives.nd.edu/Daily/ND_Daily_1923-12-09_V2-045.pdf
ND_Daily_1923-12-11_V2-046.pdf,"Notre Dame Daily 1923-12-11 (Volume 2, Number 46)",http://archives.nd.edu/Daily/ND_Daily_1923-12-11_V2-046.pdf
ND_Daily_1923-12-13_V2-047.pdf,"Notre Dame Daily 1923-12-13 (Volume 2, Number 47)",http://archives.nd.edu/Daily/ND_Daily_1923-12-13_V2-047.pdf
ND_Daily_1923-12-15_V2-048.pdf,"Notre Dame Daily 1923-12-15 (Volume 2, Number 48)",http://archives.nd.edu/Daily/ND_Daily_1923-12-15_V2-048.pdf
ND_Daily_1923-12-16_V2-049.pdf,"Notre Dame Daily 1923-12-16 (Volume 2, Number 49)",http://archives.nd.edu/Daily/ND_Daily_1923-12-16_V2-049.pdf
ND_Daily_1923-12-18_V2-050.pdf,"Notre Dame Daily 1923-12-18 (Volume 2, Number 50)",http://archives.nd.edu/Daily/ND_Daily_1923-12-18_V2-050.pdf
ND_Daily_1924-01-06_V2-051.pdf,"Notre Dame Daily 1924-01-06 (Volume 2, Number 51)",http://archives.nd.edu/Daily/ND_Daily_1924-01-06_V2-051.pdf
ND_Daily_1924-01-08_V2-052.pdf,"Notre Dame Daily 1924-01-08 (Volume 2, Number 52)",http://archives.nd.edu/Daily/ND_Daily_1924-01-08_V2-052.pdf
ND_Daily_1924-01-10_V2-053.pdf,"Notre Dame Daily 1924-01-10 (Volume 2, Number 53)",http://archives.nd.edu/Daily/ND_Daily_1924-01-10_V2-053.pdf
ND_Daily_1924-01-12_V2-054.pdf,"Notre Dame Daily 1924-01-12 (Volume 2, Number 54)",http://archives.nd.edu/Daily/ND_Daily_1924-01-12_V2-054.pdf
ND_Daily_1924-01-13_V2-055.pdf,"Notre Dame Daily 1924-01-13 (Volume 2, Number 55)",http://archives.nd.edu/Daily/ND_Daily_1924-01-13_V2-055.pdf
ND_Daily_1924-01-15_V2-056.pdf,"Notre Dame Daily 1924-01-15 (Volume 2, Number 56)",http://archives.nd.edu/Daily/ND_Daily_1924-01-15_V2-056.pdf
ND_Daily_1924-01-17_V2-057.pdf,"Notre Dame Daily 1924-01-17 (Volume 2, Number 57)",http://archives.nd.edu/Daily/ND_Daily_1924-01-17_V2-057.pdf
ND_Daily_1924-01-19_V2-058.pdf,"Notre Dame Daily 1924-01-19 (Volume 2, Number 58)",http://archives.nd.edu/Daily/ND_Daily_1924-01-19_V2-058.pdf
ND_Daily_1924-01-20_V2-059.pdf,"Notre Dame Daily 1924-01-20 (Volume 2, Number 59)",http://archives.nd.edu/Daily/ND_Daily_1924-01-20_V2-059.pdf
ND_Daily_1924-01-22_V2-060.pdf,"Notre Dame Daily 1924-01-22 (Volume 2, Number 60)",http://archives.nd.edu/Daily/ND_Daily_1924-01-22_V2-060.pdf
ND_Daily_1924-01-24_V2-061.pdf,"Notre Dame Daily 1924-01-24 (Volume 2, Number 61)",http://archives.nd.edu/Daily/ND_Daily_1924-01-24_V2-061.pdf
ND_Daily_1924-01-26_V2-062.pdf,"Notre Dame Daily 1924-01-26 (Volume 2, Number 62)",http://archives.nd.edu/Daily/ND_Daily_1924-01-26_V2-062.pdf
ND_Daily_1924-01-27_V2-063.pdf,"Notre Dame Daily 1924-01-27 (Volume 2, Number 63)",http://archives.nd.edu/Daily/ND_Daily_1924-01-27_V2-063.pdf
ND_Daily_1924-01-29_V2-064.pdf,"Notre Dame Daily 1924-01-29 (Volume 2, Number 64)",http://archives.nd.edu/Daily/ND_Daily_1924-01-29_V2-064.pdf
ND_Daily_1924-01-31_V2-065.pdf,"Notre Dame Daily 1924-01-31 (Volume 2, Number 65)",http://archives.nd.edu/Daily/ND_Daily_1924-01-31_V2-065.pdf
ND_Daily_1924-02-02_V2-066.pdf,"Notre Dame Daily 1924-02-02 (Volume 2, Number 66)",http://archives.nd.edu/Daily/ND_Daily_1924-02-02_V2-066.pdf
ND_Daily_1924-02-05_V2-067.pdf,"Notre Dame Daily 1924-02-05 (Volume 2, Number 67)",http://archives.nd.edu/Daily/ND_Daily_1924-02-05_V2-067.pdf
ND_Daily_1924-02-07_V2-068.pdf,"Notre Dame Daily 1924-02-07 (Volume 2, Number 68)",http://archives.nd.edu/Daily/ND_Daily_1924-02-07_V2-068.pdf
ND_Daily_1924-02-09_V2-069.pdf,"Notre Dame Daily 1924-02-09 (Volume 2, Number 69)",http://archives.nd.edu/Daily/ND_Daily_1924-02-09_V2-069.pdf
ND_Daily_1924-02-10_V2-070.pdf,"Notre Dame Daily 1924-02-10 (Volume 2, Number 70)",http://archives.nd.edu/Daily/ND_Daily_1924-02-10_V2-070.pdf
ND_Daily_1924-02-14_V2-071.pdf,"Notre Dame Daily 1924-02-14 (Volume 2, Number 71)",http://archives.nd.edu/Daily/ND_Daily_1924-02-14_V2-071.pdf
ND_Daily_1924-02-16_V2-072.pdf,"Notre Dame Daily 1924-02-16 (Volume 2, Number 72)",http://archives.nd.edu/Daily/ND_Daily_1924-02-16_V2-072.pdf
ND_Daily_1924-02-17_V2-073.pdf,"Notre Dame Daily 1924-02-17 (Volume 2, Number 73)",http://archives.nd.edu/Daily/ND_Daily_1924-02-17_V2-073.pdf
ND_Daily_1924-02-19_V2-074.pdf,"Notre Dame Daily 1924-02-19 (Volume 2, Number 74)",http://archives.nd.edu/Daily/ND_Daily_1924-02-19_V2-074.pdf
ND_Daily_1924-02-21_V2-075.pdf,"Notre Dame Daily 1924-02-21 (Volume 2, Number 75)",http://archives.nd.edu/Daily/ND_Daily_1924-02-21_V2-075.pdf
ND_Daily_1924-02-23_V2-076.pdf,"Notre Dame Daily 1924-02-23 (Volume 2, Number 76)",http://archives.nd.edu/Daily/ND_Daily_1924-02-23_V2-076.pdf
ND_Daily_1924-02-24_V2-077.pdf,"Notre Dame Daily 1924-02-24 (Volume 2, Number 77)",http://archives.nd.edu/Daily/ND_Daily_1924-02-24_V2-077.pdf
ND_Daily_1924-02-26_V2-078.pdf,"Notre Dame Daily 1924-02-26 (Volume 2, Number 78)",http://archives.nd.edu/Daily/ND_Daily_1924-02-26_V2-078.pdf
ND_Daily_1924-02-28_V2-079.pdf,"Notre Dame Daily 1924-02-28 (Volume 2, Number 79)",http://archives.nd.edu/Daily/ND_Daily_1924-02-28_V2-079.pdf
ND_Daily_1924-03-01_V2-080.pdf,"Notre Dame Daily 1924-03-01 (Volume 2, Number 80)",http://archives.nd.edu/Daily/ND_Daily_1924-03-01_V2-080.pdf
ND_Daily_1924-03-02_V2-081.pdf,"Notre Dame Daily 1924-03-02 (Volume 2, Number 81)",http://archives.nd.edu/Daily/ND_Daily_1924-03-02_V2-081.pdf
ND_Daily_1924-03-04_V2-082.pdf,"Notre Dame Daily 1924-03-04 (Volume 2, Number 82)",http://archives.nd.edu/Daily/ND_Daily_1924-03-04_V2-082.pdf
ND_Daily_1924-03-06_V2-083.pdf,"Notre Dame Daily 1924-03-06 (Volume 2, Number 83)",http://archives.nd.edu/Daily/ND_Daily_1924-03-06_V2-083.pdf
ND_Daily_1924-03-08_V2-084.pdf,"Notre Dame Daily 1924-03-08 (Volume 2, Number 84)",http://archives.nd.edu/Daily/ND_Daily_1924-03-08_V2-084.pdf
ND_Daily_1924-03-09_V2-085.pdf,"Notre Dame Daily 1924-03-09 (Volume 2, Number 85)",http://archives.nd.edu/Daily/ND_Daily_1924-03-09_V2-085.pdf
ND_Daily_1924-03-11_V2-086.pdf,"Notre Dame Daily 1924-03-11 (Volume 2, Number 86)",http://archives.nd.edu/Daily/ND_Daily_1924-03-11_V2-086.pdf
ND_Daily_1924-03-13_V2-087.pdf,"Notre Dame Daily 1924-03-13 (Volume 2, Number 87)",http://archives.nd.edu/Daily/ND_Daily_1924-03-13_V2-087.pdf
ND_Daily_1924-03-15_V2-088.pdf,"Notre Dame Daily 1924-03-15 (Volume 2, Number 88)",http://archives.nd.edu/Daily/ND_Daily_1924-03-15_V2-088.pdf
ND_Daily_1924-03-16_V2-089.pdf,"Notre Dame Daily 1924-03-16 (Volume 2, Number 89)",http://archives.nd.edu/Daily/ND_Daily_1924-03-16_V2-089.pdf
ND_Daily_1924-03-18_V2-090.pdf,"Notre Dame Daily 1924-03-18 (Volume 2, Number 90)",http://archives.nd.edu/Daily/ND_Daily_1924-03-18_V2-090.pdf
ND_Daily_1924-03-20_V2-091.pdf,"Notre Dame Daily 1924-03-20 (Volume 2, Number 91)",http://archives.nd.edu/Daily/ND_Daily_1924-03-20_V2-091.pdf
ND_Daily_1924-03-22_V2-092.pdf,"Notre Dame Daily 1924-03-22 (Volume 2, Number 92)",http://archives.nd.edu/Daily/ND_Daily_1924-03-22_V2-092.pdf
ND_Daily_1924-03-23_V2-093.pdf,"Notre Dame Daily 1924-03-23 (Volume 2, Number 93)",http://archives.nd.edu/Daily/ND_Daily_1924-03-23_V2-093.pdf
ND_Daily_1924-03-25_V2-094.pdf,"Notre Dame Daily 1924-03-25 (Volume 2, Number 94)",http://archives.nd.edu/Daily/ND_Daily_1924-03-25_V2-094.pdf
ND_Daily_1924-03-27_V2-095.pdf,"Notre Dame Daily 1924-03-27 (Volume 2, Number 95)",http://archives.nd.edu/Daily/ND_Daily_1924-03-27_V2-095.pdf
ND_Daily_1924-03-29_V2-096.pdf,"Notre Dame Daily 1924-03-29 (Volume 2, Number 96)",http://archives.nd.edu/Daily/ND_Daily_1924-03-29_V2-096.pdf
ND_Daily_1924-03-30_V2-097.pdf,"Notre Dame Daily 1924-03-30 (Volume 2, Number 97)",http://archives.nd.edu/Daily/ND_Daily_1924-03-30_V2-097.pdf
ND_Daily_1924-04-01_V2-098.pdf,"Notre Dame Daily 1924-04-01 (Volume 2, Number 98)",http://archives.nd.edu/Daily/ND_Daily_1924-04-01_V2-098.pdf
ND_Daily_1924-04-03_V2-099.pdf,"Notre Dame Daily 1924-04-03 (Volume 2, Number 99)",http://archives.nd.edu/Daily/ND_Daily_1924-04-03_V2-099.pdf
ND_Daily_1924-04-05_V2-100.pdf,"Notre Dame Daily 1924-04-05 (Volume 2, Number 100)",http://archives.nd.edu/Daily/ND_Daily_1924-04-05_V2-100.pdf
ND_Daily_1924-04-06_V2-101.pdf,"Notre Dame Daily 1924-04-06 (Volume 2, Number 101)",http://archives.nd.edu/Daily/ND_Daily_1924-04-06_V2-101.pdf
ND_Daily_1924-04-08_V2-102.pdf,"Notre Dame Daily 1924-04-08 (Volume 2, Number 102)",http://archives.nd.edu/Daily/ND_Daily_1924-04-08_V2-102.pdf
ND_Daily_1924-04-10_V2-103.pdf,"Notre Dame Daily 1924-04-10 (Volume 2, Number 103)",http://archives.nd.edu/Daily/ND_Daily_1924-04-10_V2-103.pdf
ND_Daily_1924-04-12_V2-104.pdf,"Notre Dame Daily 1924-04-12 (Volume 2, Number 104)",http://archives.nd.edu/Daily/ND_Daily_1924-04-12_V2-104.pdf
ND_Daily_1924-04-13_V2-105.pdf,"Notre Dame Daily 1924-04-13 (Volume 2, Number 105)",http://archives.nd.edu/Daily/ND_Daily_1924-04-13_V2-105.pdf
ND_Daily_1924-04-26_V2-106.pdf,"Notre Dame Daily 1924-04-26 (Volume 2, Number 106)",http://archives.nd.edu/Daily/ND_Daily_1924-04-26_V2-106.pdf
ND_Daily_1924-04-27_V2-107.pdf,"Notre Dame Daily 1924-04-27 (Volume 2, Number 107)",http://archives.nd.edu/Daily/ND_Daily_1924-04-27_V2-107.pdf
ND_Daily_1924-04-29_V2-108.pdf,"Notre Dame Daily 1924-04-29 (Volume 2, Number 108)",http://archives.nd.edu/Daily/ND_Daily_1924-04-29_V2-108.pdf
ND_Daily_1924-05-01_V2-109.pdf,"Notre Dame Daily 1924-05-01 (Volume 2, Number 109)",http://archives.nd.edu/Daily/ND_Daily_1924-05-01_V2-109.pdf
ND_Daily_1924-05-03_V2-110.pdf,"Notre Dame Daily 1924-05-03 (Volume 2, Number 110)",http://archives.nd.edu/Daily/ND_Daily_1924-05-03_V2-110.pdf
